title,author,star_score,genre,keywords,synopsis,Thumb,day,favorite_count,epi_cnt,completed_date,content
네 것이었던 것,아이아리 / 바밤,9.55082,드라마,"완결무료, 드라마, 완결드라마","내가 만들어준 완벽한 삶을 사는 동생
네가 누리던 것 그건 모두 내 것이었던 것

부모님이 돌아가신 후 쌍둥이 동생 이선을 위해 희생하며 살아온 이령
어느날 이선이 중요한 일을 앞두고 다치게 되자
이령은 한 달간 이선인 척 연기하며 동생의 삶을 대행해서 살아간다
가지지 못했던 것들을 경험하며 이령의 마음에 욕심이 자라나는데

네가 누리고 있던 것들을 나도 누리고 싶다",https://image-comic.pstatic.net/webtoon/802751/thumbnail/thumbnail_IMAG21_fb1ccdf4-244c-4614-9642-c1d6051a68c3.jpg,,14607.0,56.0,24.01.20,"드라마 완결무료, 드라마, 완결드라마 내가 만들어준 완벽한 삶을 사는 동생
네가 누리던 것 그건 모두 내 것이었던 것

부모님이 돌아가신 후 쌍둥이 동생 이선을 위해 희생하며 살아온 이령
어느날 이선이 중요한 일을 앞두고 다치게 되자
이령은 한 달간 이선인 척 연기하며 동생의 삶을 대행해서 살아간다
가지지 못했던 것들을 경험하며 이령의 마음에 욕심이 자라나는데

네가 누리고 있던 것들을 나도 누리고 싶다"
방송은 방송으로 봐,박은혁,7.9984,드라마,"완결무료, 드라마, 완결드라마",23살의 멀끔한 허우대의 대학생 이로운 그는 대학생활을 위해 이중생활을 하고 있는데  방송과 현실을 지키기 위한 이로운의 고군분투기,https://image-comic.pstatic.net/webtoon/808265/thumbnail/thumbnail_IMAG21_9efa88c9-cd85-41c2-8c4c-8dea39c6acd9.jpg,,28922.0,42.0,24.01.19,"드라마 완결무료, 드라마, 완결드라마 23살의 멀끔한 허우대의 대학생 이로운 그는 대학생활을 위해 이중생활을 하고 있는데  방송과 현실을 지키기 위한 이로운의 고군분투기"
청춘일지,쏘림,9.92929,로맨스,"로맨스, 완결무료, 로맨스코미디, 완결로맨스, 2030연애, 청춘로맨스, 유료화임박, 캠퍼스로맨스","지긋지긋한 재수생활을 딛고 설레는 마음으로 들어선 대학
대학에 대한 로망이 백만 가지쯤 되는 다봄은 첫날부터 빌런과 마주하게 되는데
시작부터 어딘가 삐걱 이대로 내 캠퍼스 생활 괜찮은 걸까",https://image-comic.pstatic.net/webtoon/797932/thumbnail/thumbnail_IMAG21_ef5d2231-8978-4ebd-8e85-8bf73437da62.jpg,,125808.0,78.0,24.01.19,"로맨스 로맨스, 완결무료, 로맨스코미디, 완결로맨스, 2030연애, 청춘로맨스, 유료화임박, 캠퍼스로맨스 지긋지긋한 재수생활을 딛고 설레는 마음으로 들어선 대학
대학에 대한 로망이 백만 가지쯤 되는 다봄은 첫날부터 빌런과 마주하게 되는데
시작부터 어딘가 삐걱 이대로 내 캠퍼스 생활 괜찮은 걸까"
나랑X할래?,진자 / 정생,9.93233,로맨스,"로맨스, 완결무료, 완결로맨스, 유료화임박",성인웹툰작가를 꿈꾸는 봄 정작 현실 남자들에게 찌릿함을 느껴본 적은 없다 오로지 그녀의 심장을 뛰게 하는 건 8년간 꿈에서만 만져 봤던 첫사랑 정태양뿐 그 남자가 그녀 앞에 나타났다 글 작가 써니님으로  성인 웹툰 공모전 수상을 위한 동거를 시작하는데 대뜸 내 던지는 태양의 첫 마디 경험 없는 게 그렇게 중요합니까 그럼 봄님이 알려주시죠  이 동거 진짜 괜찮은거야,https://image-comic.pstatic.net/webtoon/803934/thumbnail/thumbnail_IMAG21_4fabee83-c9ef-4a00-96f3-0ed4a45b90b5.jpg,,171985.0,56.0,24.01.19,"로맨스 로맨스, 완결무료, 완결로맨스, 유료화임박 성인웹툰작가를 꿈꾸는 봄 정작 현실 남자들에게 찌릿함을 느껴본 적은 없다 오로지 그녀의 심장을 뛰게 하는 건 8년간 꿈에서만 만져 봤던 첫사랑 정태양뿐 그 남자가 그녀 앞에 나타났다 글 작가 써니님으로  성인 웹툰 공모전 수상을 위한 동거를 시작하는데 대뜸 내 던지는 태양의 첫 마디 경험 없는 게 그렇게 중요합니까 그럼 봄님이 알려주시죠  이 동거 진짜 괜찮은거야"
더 캐슬 - 귀안의 신부,혜용 / 피칸 / 진소예,9.93855,로맨스,"소설원작, 로맨스, 로판, 직진남, 선결혼후연애","그림 속에 숨어 사는 그림 도깨비를 보고 자란 유연 왕세자와 딸을 혼인시키기 위해 유연의 눈이 필요하다는 최 회장에게 자신의 엄마를 살리는 조건으로 유연은 왕실을 상대로 한 결혼 사기극에 동참하기로 한다
 
왕실 역사상 처음이야 사기 결혼이라니",https://image-comic.pstatic.net/webtoon/806265/thumbnail/thumbnail_IMAG21_5c7b929f-cc5f-4325-8628-a3118b4d698d.jpg,,72620.0,51.0,24.01.19,"로맨스 소설원작, 로맨스, 로판, 직진남, 선결혼후연애 그림 속에 숨어 사는 그림 도깨비를 보고 자란 유연 왕세자와 딸을 혼인시키기 위해 유연의 눈이 필요하다는 최 회장에게 자신의 엄마를 살리는 조건으로 유연은 왕실을 상대로 한 결혼 사기극에 동참하기로 한다
 
왕실 역사상 처음이야 사기 결혼이라니"
퇴마록,운 / 이협 / 이우혁,9.93117,액션,"소설원작, 오컬트, 완결액션, 서스펜스, 액션","대한민국에 신드롬을 일으키며 판매 누적부수 1000만부 이상을 기록한 대작 판타지를 이제 웹툰으로 만난다

물귀신에게 동생을 잃고 귀신과 싸우기 위해 태극기공을 수련하게 되는 현암
미지의 악령으로부터 친구의 딸을 구하지 못해 고행의 길을 걷는 사제를 택한 박신부
해동밀교의 유일한 생존자로 밀교 5대 호법의 모든 주술을 물려받은 천재소년 준후
아버지로 인해 미스터리한 사건에 휘말리게 된 숨겨진 비밀을 가지고 있는 승희

인간의 영적 정신적 세계를 지배하여 사회를 혼란과 범죄의 온상으로 몰아가는 악한 마귀들을
각자의 사연을 지닌 퇴마사들이 함께 싸우며 해결해 나가는 오컬트 판타지",https://image-comic.pstatic.net/webtoon/784813/thumbnail/thumbnail_IMAG21_312f6855-bc7a-4a2b-9b7b-97758ba90962.jpg,,139781.0,132.0,24.01.18,"액션 소설원작, 오컬트, 완결액션, 서스펜스, 액션 대한민국에 신드롬을 일으키며 판매 누적부수 1000만부 이상을 기록한 대작 판타지를 이제 웹툰으로 만난다

물귀신에게 동생을 잃고 귀신과 싸우기 위해 태극기공을 수련하게 되는 현암
미지의 악령으로부터 친구의 딸을 구하지 못해 고행의 길을 걷는 사제를 택한 박신부
해동밀교의 유일한 생존자로 밀교 5대 호법의 모든 주술을 물려받은 천재소년 준후
아버지로 인해 미스터리한 사건에 휘말리게 된 숨겨진 비밀을 가지고 있는 승희

인간의 영적 정신적 세계를 지배하여 사회를 혼란과 범죄의 온상으로 몰아가는 악한 마귀들을
각자의 사연을 지닌 퇴마사들이 함께 싸우며 해결해 나가는 오컬트 판타지"
만능잡캐,"키보드만세, 홍실 / 김대훈",9.83083,판타지,"판타지, 아포칼립스, 고인물, 먼치킨, 완결판타지, 게임판타지","좀비들로 뒤덮여버린 세상 그런데 이 아포칼립스 해볼만 하겠는데
전문가에게서 스킬을 전수받을 수 있습니다 
멘탈케어 목조건축 천마신공 동물교감 기계공학 연주 등등 배울 게 너무 많아서 문제다 뭐든 다 잘하는 준비된 생존자의 질주가 시작된다",https://image-comic.pstatic.net/webtoon/783117/thumbnail/thumbnail_IMAG21_7364620379494637924.jpg,,110575.0,118.0,24.01.17,"판타지 판타지, 아포칼립스, 고인물, 먼치킨, 완결판타지, 게임판타지 좀비들로 뒤덮여버린 세상 그런데 이 아포칼립스 해볼만 하겠는데
전문가에게서 스킬을 전수받을 수 있습니다 
멘탈케어 목조건축 천마신공 동물교감 기계공학 연주 등등 배울 게 너무 많아서 문제다 뭐든 다 잘하는 준비된 생존자의 질주가 시작된다"
던전 씹어먹는 아티팩트,엄키 / 제로워터,9.91659,판타지,"소설원작, 판타지, 먼치킨, 완결판타지, 복수극","내가 이 아티팩트를 만진 순간 너희도 끝장난 거야 
억울하게 죽은 던전 탐험가 재앙급 아티팩트와 함께 사이다 복수극 시작 
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 스테치 아텔리어 
그가 메멘토 모템의 공생자로 기나긴 복수의 여정을 시작한다",https://image-comic.pstatic.net/webtoon/758439/thumbnail/thumbnail_IMAG21_9bccc3c8-13bd-47c4-b711-1865c3479037.jpg,,178485.0,150.0,24.01.17,"판타지 소설원작, 판타지, 먼치킨, 완결판타지, 복수극 내가 이 아티팩트를 만진 순간 너희도 끝장난 거야 
억울하게 죽은 던전 탐험가 재앙급 아티팩트와 함께 사이다 복수극 시작 
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 스테치 아텔리어 
그가 메멘토 모템의 공생자로 기나긴 복수의 여정을 시작한다"
행성인간2: 행성의,조석,9.95063,스릴러,"스릴러, 완결스릴러","행성의行星儀 행성을 본떠 만든 모형
행성인간의 능력이 세상에 퍼져 병이 되고 그 병에 걸린 사람들
그리고 행성인간이 되려는 사람들과 행성인간이 되고 싶지 않았던 사람들
행성인간을 본떠 만든 모든 존재들을 행성의라고 부른다
황지 일행은 자신들로 인해 생겨나는 행성의들을 해결하고 수습하려 하지만 세상은 정해진듯 움직이며 멈춰주지 않는다 
조의 영역부터 묵시의 인플루언서로 이어지는 조석 유니버스의 끝나지 않은 이야기",https://image-comic.pstatic.net/webtoon/802940/thumbnail/thumbnail_IMAG21_27ad5bf3-0455-4ac2-b3ae-dbc40c247407.jpg,,53204.0,61.0,24.01.16,"스릴러 스릴러, 완결스릴러 행성의行星儀 행성을 본떠 만든 모형
행성인간의 능력이 세상에 퍼져 병이 되고 그 병에 걸린 사람들
그리고 행성인간이 되려는 사람들과 행성인간이 되고 싶지 않았던 사람들
행성인간을 본떠 만든 모든 존재들을 행성의라고 부른다
황지 일행은 자신들로 인해 생겨나는 행성의들을 해결하고 수습하려 하지만 세상은 정해진듯 움직이며 멈춰주지 않는다 
조의 영역부터 묵시의 인플루언서로 이어지는 조석 유니버스의 끝나지 않은 이야기"
용사가 돌아왔다,나락 / 풍백,9.55435,액션,"아포칼립스, 먼치킨, 차원이동, 다크판타지, 액션","김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사 박정수 
그는 스스로는 구했지만 세계를 구하지 못했고 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다

이 이야기는 해피 엔딩 따윈 없는 차가운 현실 용사들을 죽이는 용사에 대한 이야기이다",https://image-comic.pstatic.net/webtoon/773459/thumbnail/thumbnail_IMAG21_1614bb60-3d29-4e90-81b6-dc68d935bbce.jpg,,281662.0,119.0,24.01.15,"액션 아포칼립스, 먼치킨, 차원이동, 다크판타지, 액션 김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사 박정수 
그는 스스로는 구했지만 세계를 구하지 못했고 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다

이 이야기는 해피 엔딩 따윈 없는 차가운 현실 용사들을 죽이는 용사에 대한 이야기이다"
너를 돌려차는 방법,한성만,9.95361,로맨스,"하이틴, 완결무료, 소꿉친구, 힐링, 로맨스, 로맨스코미디, 동아리, 완결로맨스, 성장드라마, 혐관로맨스, 학원로맨스, 친구>연인, 연상연하","관심 멈춰 혼자가 제일 좋은 은신만렙 은솔
조용한 고등학교 생활을 꿈꿨는데 인기짱 선배 지수 때문에 다 망했다
엮였다 하면 파국인 환장듀오 태권도부까지 함께하게 되다
청춘 그잡채 우당탕탕 첫사랑 로맨스",https://image-comic.pstatic.net/webtoon/802551/thumbnail/thumbnail_IMAG21_04fdcd36-c440-4feb-8b3d-573b3584a32f.jpg,,123133.0,60.0,24.01.14,"로맨스 하이틴, 완결무료, 소꿉친구, 힐링, 로맨스, 로맨스코미디, 동아리, 완결로맨스, 성장드라마, 혐관로맨스, 학원로맨스, 친구>연인, 연상연하 관심 멈춰 혼자가 제일 좋은 은신만렙 은솔
조용한 고등학교 생활을 꿈꿨는데 인기짱 선배 지수 때문에 다 망했다
엮였다 하면 파국인 환장듀오 태권도부까지 함께하게 되다
청춘 그잡채 우당탕탕 첫사랑 로맨스"
가비지타임,2사장,9.98123,스포츠,"2017 최강자전, 완결무료, 최강자전, 스포츠성장, 농구, 완결스포츠, 스포츠, 유료화임박","한국 최초 한국형 고교스포츠 웹툰
열혈따윈 개나 줘 낙오자들 뿐인 농구부의 운명은",https://image-comic.pstatic.net/webtoon/703844/thumbnail/thumbnail_IMAG21_5ddcb40e-1f6a-40f3-b2c4-6cd9a7eee843.jpg,,417715.0,203.0,24.01.13,"스포츠 2017 최강자전, 완결무료, 최강자전, 스포츠성장, 농구, 완결스포츠, 스포츠, 유료화임박 한국 최초 한국형 고교스포츠 웹툰
열혈따윈 개나 줘 낙오자들 뿐인 농구부의 운명은"
왕년엔 용사님,고샤 / 솔렘,9.94464,판타지,"2019 최강자전, 판타지, 최강자전, 완결판타지","동네 슈퍼 아줌마 명옥에게
어딘가 낯익은 불청객이 찾아온다
뭐 마왕을 봉인해달라니 난 올해로 49살이라고
2019 최강자전 대상 수상작",https://image-comic.pstatic.net/webtoon/755744/thumbnail/thumbnail_IMAG21_ea3e8a31-f6ef-40b4-936b-acb0fac4e94f.jpg,,77723.0,151.0,24.01.12,"판타지 2019 최강자전, 판타지, 최강자전, 완결판타지 동네 슈퍼 아줌마 명옥에게
어딘가 낯익은 불청객이 찾아온다
뭐 마왕을 봉인해달라니 난 올해로 49살이라고
2019 최강자전 대상 수상작"
최강부캐,직씨,9.6162,액션,"완결액션, 먼치킨, 게임판타지, 액션","새로운 나를 깨워라
체감형 VR MMORPG 게임 에르고스피어 온라인에서 힐러 셔틀을 하던 고등학생 이오름은 
어느날 자신이 남몰래 키워둔 최강의 부캐 어벤져가 되어버리고 만다 
그리고 연이어 나타나는 몬스터들과 각종 퀘스트들 
이오름은 모든 위기를 이겨내고 새로운 내가 될 수 있을까 
본격 부캐 활극 현대 판타지",https://image-comic.pstatic.net/webtoon/778580/thumbnail/thumbnail_IMAG21_7365744059571516773.jpg,,95194.0,122.0,24.01.12,"액션 완결액션, 먼치킨, 게임판타지, 액션 새로운 나를 깨워라
체감형 VR MMORPG 게임 에르고스피어 온라인에서 힐러 셔틀을 하던 고등학생 이오름은 
어느날 자신이 남몰래 키워둔 최강의 부캐 어벤져가 되어버리고 만다 
그리고 연이어 나타나는 몬스터들과 각종 퀘스트들 
이오름은 모든 위기를 이겨내고 새로운 내가 될 수 있을까 
본격 부캐 활극 현대 판타지"
여름여자 하보이,석영,9.97495,로맨스,"성별반전, 2020 지상최대공모전, 로맨스, 완결무료, 완결로맨스, 유료화임박","여름마다 비밀을 간직한 여자 하보이
내 머리속엔 이것만 있어야 하는데 윗층에 세 들어온 트롯 작사가 을준이 거슬리기 시작한다
간단명료한 그녀 하보이와 복잡미묘한 그 권을준의 로맨틱 코미디",https://image-comic.pstatic.net/webtoon/783540/thumbnail/thumbnail_IMAG21_68171ccc-7365-47ed-babe-6e20dc3fc3b5.jpg,,90157.0,92.0,24.01.11,"로맨스 성별반전, 2020 지상최대공모전, 로맨스, 완결무료, 완결로맨스, 유료화임박 여름마다 비밀을 간직한 여자 하보이
내 머리속엔 이것만 있어야 하는데 윗층에 세 들어온 트롯 작사가 을준이 거슬리기 시작한다
간단명료한 그녀 하보이와 복잡미묘한 그 권을준의 로맨틱 코미디"
쌈빡,38,9.7921,액션,"완결액션, 학원물, 액션","마천에는 오래된 소문이 하나 있다
그것은 이 학교가 조폭양성소라는 소문
물론 아직은 소문일 뿐이다",https://image-comic.pstatic.net/webtoon/777515/thumbnail/thumbnail_IMAG21_54762710-164c-4341-90ac-d9cea424eb15.jpg,,109393.0,89.0,24.01.11,"액션 완결액션, 학원물, 액션 마천에는 오래된 소문이 하나 있다
그것은 이 학교가 조폭양성소라는 소문
물론 아직은 소문일 뿐이다"
정신병동에도 아침이 와요,이라하,9.95192,감성,"완결감성, 감성, 드라마&영화 원작웹툰, 힐링, 감성드라마","마음의 위로가 필요하신가요

실제 간호사의 경험을 바탕으로 한 힐링드라마 웹툰 정신병동에도 아침이 와요
간호사 시나가 이야기 하는 정신병동과 마음시린 우리들 이야기
당신은 어떤 마음의 상처가 있나요",https://image-comic.pstatic.net/webtoon/816575/thumbnail/thumbnail_IMAG21_f2582a41-f759-48d7-b836-924ded628340.jpg,,150621.0,210.0,24.01.11,"감성 완결감성, 감성, 드라마&영화 원작웹툰, 힐링, 감성드라마 마음의 위로가 필요하신가요

실제 간호사의 경험을 바탕으로 한 힐링드라마 웹툰 정신병동에도 아침이 와요
간호사 시나가 이야기 하는 정신병동과 마음시린 우리들 이야기
당신은 어떤 마음의 상처가 있나요"
순정빌런,세윤,9.9784,로맨스,"로맨스, 로맨스코미디, 다정남","특수능력을 가진 범죄자를 상대하기 위한 특수경찰이 존재하는 세계 
평화로운 나날을 보내던 최강의 특수경찰 한도령에게 감당할 수 없는 빌런이 찾아온다 그런데 이 범죄자 어딘가 이상하다
최강의 히어로를 사랑하는 최악의 빌런 박로사의 우당탕탕 사랑이야기",https://image-comic.pstatic.net/webtoon/797731/thumbnail/thumbnail_IMAG21_88164681-e112-492f-829b-1e0bd75b8655.jpg,,431794.0,79.0,24.01.10,"로맨스 로맨스, 로맨스코미디, 다정남 특수능력을 가진 범죄자를 상대하기 위한 특수경찰이 존재하는 세계 
평화로운 나날을 보내던 최강의 특수경찰 한도령에게 감당할 수 없는 빌런이 찾아온다 그런데 이 범죄자 어딘가 이상하다
최강의 히어로를 사랑하는 최악의 빌런 박로사의 우당탕탕 사랑이야기"
옆집남자 친구,꿀삼,9.96451,로맨스,"로맨스, 까칠남, 완결무료, 현실로맨스, 완결로맨스, 청춘로맨스, 유료화임박, 캠퍼스로맨스","갑자기 소개받은 수상한 비밀 알바
자신의 아들과 친구로 지내며 감시를 해달라고 한다
그런데 그 남자가 알고 보니 내 옆집에
까칠한 이웃 남자와의 복잡미묘한 캠퍼스 생활이 시작됐다",https://image-comic.pstatic.net/webtoon/797115/thumbnail/thumbnail_IMAG21_5dd4b1ce-478e-43b3-ac65-d42e7728a039.jpg,,165442.0,78.0,24.01.09,"로맨스 로맨스, 까칠남, 완결무료, 현실로맨스, 완결로맨스, 청춘로맨스, 유료화임박, 캠퍼스로맨스 갑자기 소개받은 수상한 비밀 알바
자신의 아들과 친구로 지내며 감시를 해달라고 한다
그런데 그 남자가 알고 보니 내 옆집에
까칠한 이웃 남자와의 복잡미묘한 캠퍼스 생활이 시작됐다"
"이혼은 쉬운데, 연애는 어렵다",수빙 / 팔가락 / 쥬시린시,9.92735,로맨스,"소설원작, 로맨스, 로맨스코미디, 오피스로맨스, 직진남, 2030연애, 직업드라마, 사내연애, 러블리, 다정남, 짝사랑","야심 가득 실력 출중 모든 신입 변호사들의 롤모델의 자리에 오른 이혼 전문 변호사 기세나
장차 아버지의 로펌을 당당히 물려받기 위해 고생길을 사서 걸어와 드디어 파트너 변호사의 자리에 앉나 했더니
어떤 호랑말코 같은 놈이 그 자리를 가로챘다고 한다
근데 그 호랑말코 같은 놈이 세나의 20대 흑역사를 목격한 선배 류강현이라고
그런 사람을 꼬셔서 결혼에 성공해야 로펌을 물려주겠다고
제가 이혼 경험은 많은데 연애는 잘 몰라서요
어디로 튈지 모르는 야망녀 세나와 속을 알 수 없는 선배 강현의 로맨스가 시작된다",https://image-comic.pstatic.net/webtoon/808201/thumbnail/thumbnail_IMAG21_1e67d319-2297-43cd-9888-b1e3c61d6be8.jpg,,51464.0,40.0,24.01.09,"로맨스 소설원작, 로맨스, 로맨스코미디, 오피스로맨스, 직진남, 2030연애, 직업드라마, 사내연애, 러블리, 다정남, 짝사랑 야심 가득 실력 출중 모든 신입 변호사들의 롤모델의 자리에 오른 이혼 전문 변호사 기세나
장차 아버지의 로펌을 당당히 물려받기 위해 고생길을 사서 걸어와 드디어 파트너 변호사의 자리에 앉나 했더니
어떤 호랑말코 같은 놈이 그 자리를 가로챘다고 한다
근데 그 호랑말코 같은 놈이 세나의 20대 흑역사를 목격한 선배 류강현이라고
그런 사람을 꼬셔서 결혼에 성공해야 로펌을 물려주겠다고
제가 이혼 경험은 많은데 연애는 잘 몰라서요
어디로 튈지 모르는 야망녀 세나와 속을 알 수 없는 선배 강현의 로맨스가 시작된다"
반귀,세정,9.96342,로맨스,"오컬트, 로맨스, 인외존재, 완결로맨스","평범한 하연과 기묘한 후안의 평범하지 않은 캠퍼스 라이프
귀신이 보이진 않아도 그들의 기운을 느낄 수 있는 하연은 어느 날 귀신인지 아닌지 헷갈리는 후안을 만나게 된다
그 이후로 정체 모를 기괴한 존재들이 자꾸만 하연의 주변을 맴돌게 되는데귀각시 세정 작가의 신작",https://image-comic.pstatic.net/webtoon/760002/thumbnail/thumbnail_IMAG21_7017793712846615395.jpg,,109302.0,148.0,24.01.09,"로맨스 오컬트, 로맨스, 인외존재, 완결로맨스 평범한 하연과 기묘한 후안의 평범하지 않은 캠퍼스 라이프
귀신이 보이진 않아도 그들의 기운을 느낄 수 있는 하연은 어느 날 귀신인지 아닌지 헷갈리는 후안을 만나게 된다
그 이후로 정체 모를 기괴한 존재들이 자꾸만 하연의 주변을 맴돌게 되는데귀각시 세정 작가의 신작"
호랑이 들어와요,배세혁 / 유은,9.97492,판타지,"판타지, 완결판타지","숲속의 젊은 부부와 어느 날 그들에게 찾아온
정체불명의 아이들이 만들어가는 즐겁고 신묘한 일상",https://image-comic.pstatic.net/webtoon/757904/thumbnail/thumbnail_IMAG21_f3e09476-b052-4599-b619-4b2aba154143.jpg,,290685.0,150.0,24.01.08,"판타지 판타지, 완결판타지 숲속의 젊은 부부와 어느 날 그들에게 찾아온
정체불명의 아이들이 만들어가는 즐겁고 신묘한 일상"
라서드,감람,9.97,판타지,판타지,"절대적 권능을 지닌 11인의 왕과 왕을 수호하기 위한 기사단이 존재하는 세계
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션",https://image-comic.pstatic.net/webtoon/756140/thumbnail/thumbnail_IMAG21_7c527b6e-773f-40c8-aa1a-5cbd9e7dc482.jpg,,73143.0,116.0,24.01.07,"판타지 판타지 절대적 권능을 지닌 11인의 왕과 왕을 수호하기 위한 기사단이 존재하는 세계
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션"
손 안의 안단테,나윤희,9.9697,드라마,"음악, 드라마, 완결드라마, 감성드라마, 성장드라마, 연상연하","나는 살아갈 것이다 
안단테의 리듬을 한 이 사람의 심장으로 
열두 살의 나이에 확장성 심근증을 진단받은 다울 
그로부터 4년 후 다울에게 새 심장을 줄 공여자가 나타난다 
죽음의 문턱에서 삶을 되돌려 받은 다울 
상실 끝에 삶의 궤도에서 멀어져 가는 연조 
살아 있는 두 사람을 위로하는 죽은 피아니스트의 이야기",https://image-comic.pstatic.net/webtoon/799509/thumbnail/thumbnail_IMAG21_1ef92df7-7d7f-48ab-9c8d-f342aad36d08.jpg,,60745.0,71.0,24.01.06,"드라마 음악, 드라마, 완결드라마, 감성드라마, 성장드라마, 연상연하 나는 살아갈 것이다 
안단테의 리듬을 한 이 사람의 심장으로 
열두 살의 나이에 확장성 심근증을 진단받은 다울 
그로부터 4년 후 다울에게 새 심장을 줄 공여자가 나타난다 
죽음의 문턱에서 삶을 되돌려 받은 다울 
상실 끝에 삶의 궤도에서 멀어져 가는 연조 
살아 있는 두 사람을 위로하는 죽은 피아니스트의 이야기"
작전명 순정,꼬까리 / 들덤,9.95905,로맨스,"하이틴, 로맨스, 2021 지상최대공모전","내 남자친구와 절친의 키스를 목격했다 그것도 하필이면 재수 없는 같은 반 남자애 고은혁과 함께
안 그래도 혼란스러운데 사람마다 평생 받을 사랑의 양이 정해져있다고 심지어 내가 받을 수 있는 사랑의 양은 0
알거지 운명을 바꿔보려는 수애와 그런 수애에게 말려든 은혁의 맞바람 작전
바람피우는 척만 하려고 했는데 점점 진짜로 끌린다 이 계획 과연 성공할 수 있을까",https://image-comic.pstatic.net/webtoon/793275/thumbnail/thumbnail_IMAG21_30c77a8d-ada1-40f8-b87a-d02bb05e7e13.jpg,,795512.0,91.0,24.01.05,"로맨스 하이틴, 로맨스, 2021 지상최대공모전 내 남자친구와 절친의 키스를 목격했다 그것도 하필이면 재수 없는 같은 반 남자애 고은혁과 함께
안 그래도 혼란스러운데 사람마다 평생 받을 사랑의 양이 정해져있다고 심지어 내가 받을 수 있는 사랑의 양은 0
알거지 운명을 바꿔보려는 수애와 그런 수애에게 말려든 은혁의 맞바람 작전
바람피우는 척만 하려고 했는데 점점 진짜로 끌린다 이 계획 과연 성공할 수 있을까"
폭군님은 착하게 살고 싶어,람글 / 카콘,9.97337,로맨스,로맨스,"제국 우베라의 폭군이었던 도로테아 밀라네어
결국 사랑하는 사람에게 미움 받고 처형을 당하고 만다
그런데 눈을 뜨니 어린 시절로 되돌아왔다
이건 기회라 생각하며 이번 생은 착하게 사는 것으로 목표를 정한 그녀
과연 도로테아는 폭군이었던 과거를 청산하고 새로운 삶에서 착하게 살아갈 수 있을까",https://image-comic.pstatic.net/webtoon/801736/thumbnail/thumbnail_IMAG21_4cef0649-b3cf-4a27-8eda-afb93d6f6bf4.jpg,,210995.0,62.0,24.01.04,"로맨스 로맨스 제국 우베라의 폭군이었던 도로테아 밀라네어
결국 사랑하는 사람에게 미움 받고 처형을 당하고 만다
그런데 눈을 뜨니 어린 시절로 되돌아왔다
이건 기회라 생각하며 이번 생은 착하게 사는 것으로 목표를 정한 그녀
과연 도로테아는 폭군이었던 과거를 청산하고 새로운 삶에서 착하게 살아갈 수 있을까"
신의 최애캐,김찹쌀,9.77227,드라마,"완결무료, 드라마, 완결드라마, 2022 지상최대공모전, 타임슬립, 유료화임박","모든 것이 완벽한 고등학생 홍강후 하지만 딱 하나 그에게 허락되지 않은 것은 바로 연애다
4월 8일 고백데이를 앞두고 드디어 모쏠인생 강후에게도 봄날이 오는가 싶었는데",https://image-comic.pstatic.net/webtoon/802578/thumbnail/thumbnail_IMAG21_d687ee7c-9d25-4b56-8b89-b0acf3c0662a.jpg,,21720.0,58.0,24.01.04,"드라마 완결무료, 드라마, 완결드라마, 2022 지상최대공모전, 타임슬립, 유료화임박 모든 것이 완벽한 고등학생 홍강후 하지만 딱 하나 그에게 허락되지 않은 것은 바로 연애다
4월 8일 고백데이를 앞두고 드디어 모쏠인생 강후에게도 봄날이 오는가 싶었는데"
국세청 망나니,스튜디오 웨이브 / 동면거북이,9.92912,드라마,"소설원작, 드라마, 직업드라마",주인공 신재현은 다니던 기업의 비리를 고발했다는 이유로 직장을 잃고 배신자라 불리게 된다 이에 굴하지 않고 세무직 공무원 합격을 목표로 했지만 그마저도 어려운 집안 환경 앞에 흔들린다 좌절하던 그에게 은인이 손을 내밀고 훗날 국세청의 망나니가 될 자는 비로소 칼을 손에 쥔다 탈세자라면 어디의 누구든 전부 잡아내겠습니다,https://image-comic.pstatic.net/webtoon/785727/thumbnail/thumbnail_IMAG21_4e91ad84-dffc-4475-af5e-a6130136edfb.jpg,,126369.0,101.0,24.01.03,"드라마 소설원작, 드라마, 직업드라마 주인공 신재현은 다니던 기업의 비리를 고발했다는 이유로 직장을 잃고 배신자라 불리게 된다 이에 굴하지 않고 세무직 공무원 합격을 목표로 했지만 그마저도 어려운 집안 환경 앞에 흔들린다 좌절하던 그에게 은인이 손을 내밀고 훗날 국세청의 망나니가 될 자는 비로소 칼을 손에 쥔다 탈세자라면 어디의 누구든 전부 잡아내겠습니다"
